STATION CODE,LOCATIONS,STATE,Temp,D.O.,PH,CONDUCTIVITY,B.O.D.,NITRATENAN N+ NITRITENANN,FECAL COLIFORM
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",NAN,18.5,6.65,7.875,914.5,43,0.824,9650
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,19.5,7.2,9.01,340.5,4.6,2.955,12
1884,KALA AMB D/S MARKANDA RIVER,NAN,22,6.27,7.89,3638,149.75,NAN,NAN
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",NAN,20,6.1,7.1,NAN,3.1,0.3,4
2047,NNANCHOE (ATTAWA CHOE),NAN,26,0.6,7.3,646,87,6.8,NAN
2048,PATIALA KI RAO,NAN,27,NAN,7.9,1151,130,8.3,NAN
2049,SUKHNA CHOE,NAN,27,NAN,7.1,912,126,6.7,NAN
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",NAN,16,7.2,7,183,5.2,2.6,140
1428,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",NAN,15,4.6,3,350,6.2,2.2,33
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",NAN,10,8.8,7,172,1.6,5,1800
1632,"GANOL RIVER TURA, MEGHALAYA",NAN,11,10,7.1,150,1,4,240
1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",NAN,12,9,7.3,158,1.8,7.2,220
2050,TLAWNG UPSTREAM AIZAWL,NAN,23.667,7.767,7.543,NAN,0.5,NAN,NAN
2051,TLAWNG DOWNSTREAM AIZAWL,NAN,23.7,7.167,8.143,NAN,0.6,NAN,NAN
2052,TUIRIAL UPPER CATCHMENT,NAN,23.767,8.533,7.857,170,0.4,NAN,NAN
2053,TUIRIAL LOWER CATCHMENT,NAN,23.667,8.867,7.793,216,0.5,NAN,NAN
NAN,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28,5.6,7.65,375.2,1.758,1.995,2636
NAN,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",NAN,NAN,NAN,7.76,233.3,10.825,5.657,NAN
NAN,"DAMANGANGA  AFTER CONFL. OF PIPARIA DRAIN, DAMAN",NAN,NAN,NAN,NAN,NAN,1,1.01,1200
NAN,"DAMANGANGA AT CIRCUIT HOUSE, SILVASA, DADRA AND NAGAR HAVELI",NAN,NAN,NAN,NAN,NAN,112,5.5,1200000
NAN,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,26,7.2,7.84,342.8,1.764,0.528,78
NAN,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,27,5,7.22,18370.3,19.663,0.452,9625
NAN,BALEHWAR KHADI AT N.H. NO. 8,NAN,29,6.2,8.11,480,11.333,0.39,14050
NAN,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,27,7.2,8.07,580,4,0.37,150
NAN,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,28,6.2,7.98,11125,5,0.39,7147
NAN,RIVER DHADAR AT KOTHADA,NAN,28,3.9,7.92,1039,14.847,1.412,6
NAN,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,29,7.2,7.42,246.9,4.632,0.791,10011
NAN,ZUARI AT PANCHAWADI,NAN,28,6.9,6.44,302.9,2.304,0.231,12
NAN,"MANDOVI AT TONCA, MARCELA, GOA",NAN,29,7.8,6.69,255.9,2.754,0.348,13
NAN,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,29,6.7,7.35,346.1,1.893,0.973,13
NAN,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,28,8.3,6.68,348.9,2.503,1.686,13
NAN,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,28,8.1,6.18,187.4,2.375,0.196,12
NAN,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,29,7.7,6.55,121.8,2.242,1.136,13
NAN,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,29,8.6,6.56,181.4,2.423,0.276,24
NAN,"RIVER TALPONA AT CANACONA, GOA",NAN,28,7.7,6.45,302.5,2.144,0.163,10
NAN,"RIVER ASSONORA AT ASSONORA, GOA",NAN,28,7.4,6.07,142.8,1.681,0.276,12
NAN,"AMBIKA AT BILIMORA, GUJARAT",NAN,NAN,7,8.16,4545,4.165,0.343,9593
NAN,"KOLAK AT PATALIA BDG., GUJARAT",NAN,NAN,5.9,7.36,761,6.1,0.083,1200
NAN,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,27,4.1,7.57,29369.3,7.08,0.302,1035
NAN,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",NAN,27,3.9,5.27,5914,441.8,0.512,3
NAN,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",NAN,NAN,5.7,7.62,665,2.12,0.86,1050
NAN,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",NAN,NAN,6.1,8,602.5,5.64,1.035,38143
NAN,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",NAN,14,6.2,7.88,540.7,9.75,17.387,NAN
NAN,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",NAN,19,6.3,8.05,634.3,13,10.89,NAN
NAN,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,27,7.1,7.2,280.5,1.6,0.48,74
NAN,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,NAN,28,7.4,7.27,253.3,1.333,0.17,NAN
NAN,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,NAN,28,7.3,7.3,236.7,4,0.08,NAN
NAN,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,NAN,5.9,6.6,1359.5,1.755,0.326,170
NAN,"PERIYAR AT KALADY, KERALA",NAN,NAN,7.4,6.68,39.3,1.164,0.204,125
NAN,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,NAN,7.1,6.75,41.9,1.325,0.18,147
NAN,"CHALIYAR AT KOOLIMADU, KERALA",NAN,NAN,6.8,6.92,70.8,0.458,0.117,151
NAN,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,NAN,6.8,6.98,7179.1,0.475,0.206,211
NAN,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,NAN,6.8,7.03,36.8,1.117,0.146,118
NAN,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,NAN,7.2,6.76,59.8,1.692,0.449,127
NAN,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",NAN,NAN,6.2,6.63,106.8,1.275,0.444,128
NAN,"KARAMANA AT MOONNATTUMUKKU, KERALA",NAN,NAN,6.6,6.77,250.7,1.383,1.54,2433
NAN,"PAMBA AT CHENGANNUR, KERALA",NAN,NAN,6.9,6.95,51.3,0.625,0.518,1525
NAN,"PAMBA AT THAKAZHY, KERALA",NAN,NAN,6,6.75,641,0.975,0.792,1900
NAN,"PAMBA DOWN, KERALA",NAN,NAN,5.4,6.85,73.3,1.075,0.457,4955
NAN,"MEENACHIL AT KIDANGOOR, KERALA",NAN,NAN,6.7,6.93,65,0.675,0.77,2100
NAN,"MANIMALA  AT KALLOOPARA, KERALA",NAN,NAN,6.9,6.85,56.3,0.575,0.383,1933
NAN,"MANIMALA AT THONDRA, KERALA",NAN,NAN,6.5,6.98,59.3,0.575,0.345,1333
NAN,"ACHENKOIL AT THUMPAMON, KERALA",NAN,NAN,6.8,7.06,63.3,0.567,0.404,1769
NAN,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,NAN,5.8,6.73,73,0.7,0.315,1925
NAN,"VAMANAPURAM, KERALA",NAN,NAN,6.8,6.8,69.8,0.7,0.61,1100
NAN,"AMARAVILA, KERALA",NAN,NAN,7.1,6.83,80,0.7,0.835,850
NAN,"AYUR, KERALA",NAN,NAN,6.3,7.15,65.5,1.05,0.223,98
NAN,"THIRURANGADY, KERALA",NAN,NAN,6.3,6.95,77.5,0.65,0.208,253
NAN,"KUTTIYADY ESTATE, KERALA",NAN,NAN,6.9,6.65,34,0.5,0.095,130
NAN,"VALAYAM, KERALA",NAN,NAN,6.4,6.75,49.3,0.675,0.193,197
NAN,"THALIPARAMBA, KERALA",NAN,NAN,6.8,7.35,18568.3,1.15,0.14,215
NAN,"HOSDURG, KERALA",NAN,NAN,6.8,7.08,19740.8,0.975,0.165,127
NAN,"KAKKADAVU,  KERALA",NAN,NAN,7.1,6.98,58.3,0.55,0.152,123
NAN,"PADIYATHADKA, KERALA",NAN,NAN,7,7.23,67.5,0.425,0.09,140
NAN,"IRUMPANAM, KERALA",NAN,NAN,2.4,6.43,1041.3,2.025,1.05,133
NAN,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,27,6.7,7.56,128.4,4.942,0.447,11
NAN,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,NAN,6.8,7.68,123.2,4.475,0.4,12
NAN,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,NAN,6.5,7.33,135.8,4.4,0.33,13
NAN,"KALU AT ATALE VILLAGE, MAHARASHTRA",NAN,NAN,5.1,7.45,5168.8,9.875,1.81,7
NAN,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,NAN,6.5,7.34,128.5,5.125,0.819,11
NAN,"PATALGANGA AT SHILPHATA, MAHARASHTRA",NAN,NAN,6.6,7.47,143.8,4.958,0.667,16
NAN,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,NAN,6.6,7.75,136.8,4.5,0.505,15
NAN,"IMPHAL AT MAHABALI, MANIPUR",NAN,NAN,7.9,7.85,76.5,3,NAN,NAN
NAN,"IMPHAL AT KOIRENGEI, MANIPUR",NAN,NAN,7.4,7,82.3,2.027,NAN,NAN
NAN,"KIYAMGI, MANIPUR",NAN,NAN,7,7.9,77.5,3.525,NAN,NAN
NAN,"MINUTHONG(IMPHAL RIVER, MANIPUR",NAN,NAN,6.9,7.73,85.3,3.233,NAN,NAN
NAN,"IRIL AT PORAMPET, MANIPUR",NAN,NAN,7.3,7.77,128.3,4.043,NAN,NAN
NAN,"LILONG, MANIPUR",NAN,NAN,8,7.8,132,3.4,NAN,NAN
NAN,"HUMP BRIDGE, MANIPUR",NAN,NAN,5.5,6.58,121.3,11.57,NAN,NAN
NAN,"HEIRANGOITHONG, MANIPUR",NAN,NAN,7,7.43,136.7,8.693,NAN,NAN
NAN,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",NAN,20,6.6,7.15,199,7.475,2.1,208
NAN,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",NAN,18,6.4,3.05,605,5.067,4.8,18
NAN,"MYNTDU RIVER JOWAI, MEGHALAYA",NAN,15,7.1,7.03,147.3,2.1,1,1675
NAN,"GANOL RIVER TURA, MEGHALAYA",NAN,19,8.1,7.03,148.3,1.967,NAN,230
NAN,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",NAN,21,8.3,7.1,152,2.133,NAN,270
NAN,TLAWNG UPSTREAM AIZAWL,NAN,25,7.4,6.6,NAN,NAN,NAN,NAN
NAN,TLAWNG DOWNSTREAM AIZAWL,NAN,25,6.8,6.3,NAN,NAN,NAN,NAN
NAN,TUIRIAL UPPER CATCHMENT,NAN,25,6.1,7.15,NAN,NAN,NAN,NAN
NAN,TUIRIAL LOWER CATCHMENT,NAN,26,7.5,7.2,NAN,NAN,NAN,NAN
NAN,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,28,7.5,7.8,286.5,1.775,0.51,7448
NAN,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,30,7.5,7.35,30683,2.25,0.745,1515
NAN,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,27,6,7.55,214.5,3.125,0.895,2600
NAN,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,32,6.3,7.43,201.3,2.175,0.76,2825
NAN,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",NAN,29,6.1,8.33,868.5,NAN,1.975,NAN
NAN,RIVER GHAGGAR AT D/S OF SURAJPUR,NAN,NAN,8.1,7.86,342.3,2.747,0.24,NAN
NAN,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,25,7.3,7.3,157,2.067,0.55,153
NAN,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",NAN,NAN,4.9,7.33,494.7,14.533,2.2,1233
NAN,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,28,6.3,7.58,379.8,6.7,1.575,1640
NAN,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",NAN,28,6.1,7.58,490,14.25,2.425,4875
NAN,"D/S CHHATBIR, PUNJAB",NAN,25,6.8,7.43,337.5,4.25,1.225,1175
NAN,"U/S DHAKANSU NALLAH, PUNJAB",NAN,26,6.7,7.38,333.5,3.85,1.575,548
NAN,"D/S DHAKANSU NALLAH, PUNJAB",NAN,27,5.9,7.48,428,8.35,2.2,4050
NAN,"D/S JHARMAL NADI, PUNJAB",NAN,25,6.5,7.4,361.8,4.3,1.9,1158
NAN,"U/S JHARMAL NADI, PUNJAB",NAN,25,6.9,7.4,322,3.75,0.975,200
NAN,"GHAGGER AT MOONAK, PUNJAB",NAN,26,5.1,7.48,496.5,14.7,2.3,4325
NAN,"D/S SARDULGARH, PUNJAB",NAN,28,5,7.4,515.3,14.76,2.08,8860
NAN,"U/S SARDULGARH, PUNJAB",NAN,28,5.1,7.43,503.3,16.25,2.3,12938
NAN,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),NAN,16,6.2,7.63,423.3,7,14.013,NAN
NAN,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",NAN,NAN,4.4,8.23,390,1.39,0.08,14
NAN,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, RAJASTHAN",NAN,NAN,4.2,8.52,380,1.26,0.16,28
NAN,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",NAN,23,4,7.65,729,36,2.89,1190
NAN,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,22,8,8.31,617,4.4,0.655,14
NAN,KALA AMB D/S MARKANDA RIVER,NAN,NAN,4.2,8.55,1184.7,341.833,4,NAN
NAN,"KODRA DAM, MOUNT ABU, RAJASTHAN",NAN,NAN,5,7.92,160,1.443,0.153,17
NAN,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",NAN,25,7.5,7.53,87.3,1.407,0.567,32
NAN,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,27,6.6,7.27,162.3,3.555,0.292,46
NAN,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,28,6.8,7.12,172.3,1.723,0.198,62
NAN,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,NAN,6.7,7.6,277.8,1.229,0.183,12
NAN,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,28,7.1,6.94,95.8,0.943,0.151,10
NAN,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,27,7.4,7,88.5,0.977,0.186,27
NAN,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,NAN,6.6,7.81,603.2,2.675,0.263,40
NAN,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,28,6.6,7.49,571.5,2.091,0.256,151
NAN,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",NAN,28,5.4,7.16,75.8,2.092,NAN,404
NAN,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",NAN,30,5.4,7.37,104.8,1.802,0.215,456
NAN,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",NAN,29,5.3,7.37,102.2,2.552,0.202,526
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, AP",NAN,30,7.8,239,6.2,1.7,2.188,2.188
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,29,7.5,442,6.7,3.4,NAN,NAN
1475,ZUARI AT PANCHAWADI,NAN,29,7,430,6.4,2.4,NAN,NAN
1476,"MANDOVI AT TONCA, MARCELA, GOA",NAN,29,7.2,216,7.1,1.8,NAN,NAN
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,29,7.9,352,4.5,4.2,NAN,NAN
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,28,7,86,7.8,4.7,0.1,0.1
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,29,6.8,65,7.5,1.8,NAN,NAN
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,28,7.1,101,7.8,2,0.1,0.1
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,27,7,78,7.6,1.8,NAN,NAN
1547,"RIVER TALPONA AT CANACONA, GOA",NAN,29,7.2,60,8,1.9,NAN,NAN
1548,"RIVER ASSONORA AT ASSONORA, GOA",NAN,28,6.6,76,7.1,1.9,NAN,NAN
NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,28,8,368,7.4,1,NAN,NAN
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,28,7.5,21331,3.6,11.7,NAN,NAN
1860,BALEHWAR KHADI AT N.H. NO. 8,NAN,30,8.1,540,7.2,2.5,NAN,NAN
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,29,8.1,443,4,2,NAN,NAN
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,29,8.1,467,7.1,3,NAN,NAN
1865,RIVER DHADAR AT KOTHADA,NAN,32,7.8,1304,4.6,19.5,NAN,NAN
1148,"AMBIKA AT BILIMORA, GUJARAT",NAN,30,8,1708,7.8,3.5,NAN,NAN
1149,"KOLAK AT PATALIA BDG., GUJARAT",NAN,28,7.5,1175,5.7,4,NAN,NAN
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,28,7.5,67115,5,5.5,NAN,NAN
1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",NAN,27,4,9948,0.4,513.5,NAN,NAN
1436,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",NAN,28,7.7,1148,4.8,6.9,2,2
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",NAN,28,8,590,4.8,1.8,NAN,NAN
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,27,7.7,440,6.5,2.4,0.9,0.9
17,"PERIYAR AT ALWAYE, KERALA",NAN,28,6.4,1579,5.8,1.7,0.513,0.513
18,"PERIYAR AT KALADY, KERALA",NAN,27,6.8,62,7.5,1.5,0.221,0.221
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,28,6.9,44,6.8,1,0.151,0.151
20,"CHALIYAR AT KOOLIMADU, KERALA",NAN,28,6.9,62,6.8,0.4,0.21,0.21
21,"CHALIYAR AT KALLAPALLY, KERALA",NAN,28,7,9416,6.7,0.5,0.241,0.241
42,"KALLADA AT PANATHOTTUM KADAVU, PUNALOOR, KERALA",NAN,24,6.9,39,6.9,1.1,0.195,0.195
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,28,7.1,53,6.9,1.4,0.367,0.367
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",NAN,28,6.9,102,6.4,1.2,0.335,0.335
1155,"KARMANA AT MOONNATHNANMUKKU, KERALA",NAN,27,6.8,437,5.7,1.1,0.922,0.922
1156,"PAMBA AT CHENGANNUR, KERALA",NAN,27,7.3,58,7,0.6,0.367,0.367
1341,"PAMBA AT KALLOOPARA, KERALA",NAN,26,6.9,1835,5.9,1.2,0.61,0.61
1565,"PAMBA DOWN, KERALA",NAN,27,6.8,60,5,0.9,0.475,0.475
1339,"MEENACHIL AT KIDANGOOR, KERALA",NAN,29,7.2,80,6.8,0.8,0.252,0.252
1340,"MANIMALA  AT KALLOOPARA, KERALA",NAN,27,7,42,7.3,0.4,0.347,0.347
1384,"MANIMALA AT THONDRA, KERALA",NAN,26,7,51,6.7,0.5,0.3,0.3
1342,"ACHENKOIL AT THUMPAMON, KERALA",NAN,26,7.1,58,6.8,0.5,0.337,0.337
1443,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,26,7,63,6.4,0.6,0.278,0.278
1442,"VAMANAPURAM, KERALA",NAN,27,6.8,72,6.6,0.6,0.53,0.53
1563,"AMARAVILA, KERALA",NAN,26,6.8,83,6.5,0.9,0.417,0.417
1564,"AYUR, KERALA",NAN,24,7,69,6.4,1.2,0.222,0.222
1566,"THIRURANGADY, KERALA",NAN,28,6.8,88,6.9,0.9,0.307,0.307
1567,"KUTTIYADY ESTATE, KERALA",NAN,27,6.9,31,7,0.5,0.164,0.164
1568,"VALAYUM, KERALA",NAN,27,6.8,46,6.9,0.5,0.149,0.149
1569,"THALIPARAMBA, KERALA",NAN,26,7.2,20850,6.5,0.9,0.477,0.477
1570,"HOSDURG, KERALA",NAN,25,7,24336,6.7,1.1,0.529,0.529
1571,"KAKKADAVU,  KERALA",NAN,25,7.1,77,7.2,0.3,0.411,0.411
1572,"PADIYATHADKA, KERALA",NAN,25,7.1,76,7,0.4,0.167,0.167
1573,"IRUPANAM, KERALA",NAN,29,6.5,3384,3.7,1.9,0.757,0.757
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE,MAHARASHTRA",NAN,26,7.7,280,6.6,5.7,0.994,0.994
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,27,7.8,183,6.9,5,0.497,0.497
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,24,7.7,107,6.8,5.2,0.386,0.386
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",NAN,25,7.5,185,5.6,6.5,0.514,0.514
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,27,7.3,157,6,5.6,0.603,0.603
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",NAN,28,7.4,150,6.3,6,0.614,0.614
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,26,7.4,139,5.8,5.9,0.453,0.453
1424,"IMPHAL AT MAHABALI, MANIPUR",NAN,21,7.3,111,7.1,2.4,NAN,NAN
1457,"IMPHAL AT KOIRENGEI, MANIPUR",NAN,21,7.4,74,7.5,1.2,NAN,NAN
1627,"KIYAMGI, MANIPUR",NAN,21,7.5,77,7.4,3.2,NAN,NAN
1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",NAN,21,7.3,97,7.3,1.9,NAN,NAN
1458,"IRIL AT PORAMPET, MANIPUR",NAN,21,7.4,121,7.5,2.7,NAN,NAN
1624,"LILONG, MANIPUR",NAN,21,7.4,142,6.7,1.3,NAN,NAN
1625,"HUMP BRIDGE, MANIPUR",NAN,23,7.3,112,8.1,17.2,NAN,NAN
1626,"HEIRANGOITHONG, MANIPUR",NAN,21,7.5,124,3.7,18.5,NAN,NAN
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",NAN,20,6.9,223,6.3,6.8,NAN,NAN
1428,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",NAN,17,3.1,493,5.8,5.9,NAN,NAN
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",NAN,15,6.9,142,7.3,2.2,NAN,NAN
1632,"GANOL RIVER TURA, MEGHALAYA",NAN,20,6.9,145,7.8,1.8,NAN,NAN
1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",NAN,21,7,145,7.3,2.3,NAN,NAN
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,30,8.1,569,8.2,1.6,1.028,1.028
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,27,7.7,28598,7.7,1.7,0.962,0.962
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,30,7.4,219,6.8,3,0.964,0.964
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,29,7.2,198,7.2,2.1,1.03,1.03
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",NAN,29,8,978,5.4,9,1.24,1.24
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",NAN,21,7.6,203,6.3,1.9,0.107,0.107
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",NAN,29,7.2,150,7.5,1.3,0.142,0.142
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,31,7.3,178,6.7,1.5,0.138,0.138
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,    TAMILNADU.",NAN,29,7.1,214,6.8,2.3,0.585,0.585
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,NAN,7.5,293,7.2,1.2,0.568,0.568
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,28,6.9,146,7.1,2,0.506,0.506
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,28,7,136,7.5,1.4,0.609,0.609
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,NAN,7.9,738,7.2,2.7,0.518,0.518
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,29,7.5,585,6.3,2.6,0.155,0.155
1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",NAN,28,7.6,98,6.2,1.2,NAN,NAN
1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",NAN,28,7.7,91,6.5,1.3,NAN,NAN
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",NAN,29,7.6,110,5.7,1.1,NAN,NAN
